Code,Lat_dd,Lon_dd,Alt_m,Time_dy,D_dd,IGRF_D_dd,I_dd,IGRF_I_dd,F_nT,IGRF_F_nT,H_nT,IGRF_H_nT,X_nT,IGRF_X_nT,Calculated_X,Y_nT,IGRF_Y_nT,Calculated_Y,Z_nT,IGRF_Z_nT,Calculated_Z,N_occupations,Closest_OBS,TTB_distances_km,VSS_distances_km,State,Region,RS_name,RMSE_D_Original_values,RMSE_I_Original_values,RMSE_F_Original_values,RMSE_H_Original_values,RMSE_X_Original_values,RMSE_X_Calculated_values,RMSE_Y_Original_values,RMSE_Y_Calculated_values,RMSE_Z_Original_values,RMSE_Z_Calculated_values
GO_GOI,-16.683,-49.267,765.026,1943.529,-10.894,-10.883,-6.578,-6.517,25755.000,25731.100,25585.000,25565.100,25124.000,25105.900,25124.362,-4835.000,-4823.700,-4835.461,-2950.000,-2917.800,-2950.382,12,VSS,1723.054,866.109,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.680,-49.300,740.600,1943.531,-10.678,-10.850,-6.716,-6.483,25742.000,25733.600,25565.000,25568.700,25122.000,25111.500,25122.670,-4736.000,-4813.700,-4736.988,-3010.000,-2908.200,-3010.477,12,VSS,1722.897,868.708,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.680,-49.300,740.600,1951.790,-11.737,-11.900,-8.319,-8.083,25350.000,25371.100,25083.000,25119.400,24558.000,24579.300,24558.814,-5102.000,-5180.700,-5102.428,-3667.000,-3565.100,-3667.748,12,VSS,1722.897,868.708,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.683,-49.267,765.026,1951.802,-11.902,-11.933,-8.329,-8.100,25347.000,25368.300,25079.000,25115.000,24540.000,24572.700,24540.487,-5172.000,-5190.900,-5172.386,-3671.000,-3576.300,-3671.691,12,VSS,1723.054,866.109,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.680,-49.300,740.600,1952.477,-11.880,-12.017,-8.432,-8.183,25340.000,25347.600,25066.000,25089.400,24529.000,24540.100,24529.197,-5160.000,-5221.500,-5160.171,-3715.000,-3608.500,-3715.744,12,VSS,1722.897,868.708,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.627,-49.227,735.315,1959.552,-13.069,-13.083,-9.772,-9.467,24965.000,24974.100,24602.000,24634.100,23965.000,23994.200,23965.532,-5563.000,-5578.300,-5563.287,-4237.000,-4106.900,-4237.257,12,VSS,1716.629,867.930,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.627,-49.227,735.315,1963.572,-13.795,-13.733,-10.557,-10.450,24798.000,24840.100,24378.000,24428.200,23675.000,23730.300,23675.059,-5812.000,-5797.400,-5812.962,-4543.000,-4505.300,-4543.331,12,VSS,1716.629,867.930,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.645,-49.227,717.646,1970.274,-14.916,-14.750,-12.135,-12.017,24500.000,24545.800,23952.000,24008.300,23145.000,23217.100,23145.448,-6165.000,-6112.900,-6165.449,-5150.000,-5108.600,-5150.288,12,VSS,1718.629,866.430,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.645,-49.227,717.646,1978.149,-16.055,-15.983,-13.862,-13.967,24195.000,24271.500,23490.000,23554.100,22574.000,22642.800,22574.133,-6496.000,-6488.400,-6496.486,-5796.000,-5857.500,-5796.739,12,VSS,1718.629,866.430,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.645,-49.227,717.646,1986.729,-17.311,-17.283,-16.663,-16.567,23856.000,24008.600,22854.000,23012.500,21819.000,21972.900,21819.023,-6800.000,-6838.600,-6800.465,-6840.000,-6843.600,-6840.515,12,VSS,1718.629,866.430,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.645,-49.227,717.646,1995.812,-18.416,-18.383,-19.333,-19.350,23647.000,23736.300,22313.000,22394.800,21170.000,21252.100,21170.830,-7049.000,-7062.400,-7049.165,-7828.000,-7866.700,-7828.527,12,VSS,1718.629,866.430,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
GO_GOI,-16.631,-49.228,736.682,2001.411,-19.184,-19.050,-21.274,-21.117,23629.000,23572.300,22018.000,21990.100,20796.000,20785.700,20796.079,-7235.000,-7177.600,-7235.450,-8573.000,-8490.500,-8573.272,12,VSS,1717.079,867.667,GO,CO,GOIANIA,0.105,0.181,61.833,62.583,62.222,62.018,45.352,45.207,78.663,78.976
MA_CAR,-7.335,-47.470,168.280,1931.909,-12.031,-12.267,10.699,10.650,28533.000,28464.100,28036.000,27973.800,27421.000,27335.900,27421.150,-5844.000,-5940.100,-5844.054,5297.000,5260.000,5297.136,10,TTB,691.358,1724.383,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.285,-47.472,172.924,1952.067,-14.449,-14.417,7.065,7.283,27787.000,27778.500,27576.000,27554.400,26703.000,26687.300,26703.794,-6880.000,-6858.000,-6880.717,3417.000,3521.500,3417.670,10,TTB,685.840,1729.844,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.285,-47.470,173.140,1952.078,-14.416,-14.417,7.197,7.283,27799.000,27777.700,27579.000,27553.800,26711.000,26686.400,26711.587,-6866.000,-6859.200,-6866.321,3482.000,3519.600,3482.694,10,TTB,685.878,1729.794,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.285,-47.472,172.924,1954.769,-14.798,-14.833,6.499,6.750,27677.000,27627.200,27499.000,27435.600,26587.000,26522.100,26587.060,-7023.000,-7020.600,-7023.611,3132.000,3247.900,3132.645,10,TTB,685.840,1729.844,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.285,-47.472,172.924,1961.279,-15.765,-15.567,4.947,5.050,27295.000,27179.900,27193.000,27074.300,26170.000,26081.900,26170.423,-7388.000,-7263.000,-7388.220,2353.000,2393.400,2353.763,10,TTB,685.840,1729.844,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.285,-47.472,172.924,1964.328,-16.131,-15.967,4.217,4.233,27113.000,27052.500,27039.000,26978.900,25975.000,25938.100,25975.020,-7512.000,-7421.500,-7512.531,1993.000,1993.700,1993.730,10,TTB,685.840,1729.844,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.317,-47.442,175.444,1970.759,-16.951,-16.767,2.450,2.400,26696.000,26630.600,26671.000,26607.300,25512.000,25476.300,25512.835,-7776.000,-7674.900,-7776.204,1141.000,1115.200,1141.188,10,TTB,689.912,1725.622,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.317,-47.442,175.444,1976.711,-17.600,-17.533,0.869,0.733,26315.000,26302.200,26311.000,26300.100,25080.000,25077.300,25080.327,-7955.000,-7926.000,-7955.949,399.000,333.700,399.102,10,TTB,689.912,1725.622,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.317,-47.442,175.444,1986.618,-18.929,-18.833,-2.562,-2.583,25870.000,25859.800,25844.000,25833.400,24446.000,24450.700,24446.523,-8383.000,-8338.400,-8383.742,-1156.000,-1167.100,-1156.400,10,TTB,689.912,1725.622,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_CAR,-7.317,-47.442,175.444,1993.727,-19.572,-19.517,-4.991,-5.067,25608.000,25558.100,25510.000,25458.300,24036.000,23996.800,24036.917,-8545.000,-8501.800,-8545.927,-2227.000,-2256.300,-2227.877,10,TTB,689.912,1725.622,MA,NE,CAROLINA,0.132,0.126,56.300,58.012,49.264,49.562,69.645,69.950,58.890,58.525
MA_SLZ,-2.530,-44.280,10.960,1923.328,-13.116,-13.700,18.447,18.033,30456.000,30198.700,28891.000,28714.100,28137.000,27897.800,28137.380,-6556.000,-6798.200,-6556.057,9637.000,9352.000,9637.110,14,TTB,492.960,2210.490,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.500,-44.283,16.040,1923.328,-13.166,-13.700,18.565,18.100,30446.000,30212.000,28861.000,28718.200,28103.000,27901.500,28103.032,-6573.000,-6799.900,-6573.915,9693.000,9382.600,9693.406,14,TTB,491.658,2213.834,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.278,14.420,1923.328,-13.166,-13.700,18.599,18.083,30462.000,30209.200,28871.000,28717.400,28112.000,27900.500,28112.192,-6576.000,-6800.900,-6576.058,9715.000,9375.900,9715.635,14,TTB,492.352,2213.262,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.278,14.420,1943.619,-15.798,-15.950,15.298,15.350,29814.000,29692.800,28757.000,28633.100,27671.000,27530.100,27671.343,-7829.000,-7870.800,-7829.158,7866.000,7861.800,7866.107,14,TTB,492.352,2213.262,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.278,14.420,1952.598,-16.565,-16.800,13.133,13.117,29345.000,29209.100,28577.000,28447.200,27391.000,27233.500,27391.435,-8147.000,-8220.800,-8147.525,6667.000,6628.000,6667.543,14,TTB,492.352,2213.262,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.585,-44.225,41.950,1952.817,-16.783,-16.850,12.873,12.883,29226.000,29155.700,28491.000,28422.600,27277.000,27202.900,27277.855,-8226.000,-8236.700,-8226.840,6511.000,6497.000,6511.282,14,TTB,500.628,2204.201,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.585,-44.225,41.950,1963.817,-17.982,-17.883,9.713,9.750,28528.000,28426.400,28119.000,28015.800,26745.000,26661.900,26745.541,-8680.000,-8603.900,-8680.865,4813.000,4814.300,4813.045,14,TTB,500.628,2204.201,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.585,-44.225,41.950,1975.685,-18.982,-18.917,6.197,6.150,27770.000,27638.300,27607.000,27479.200,26106.000,25995.200,26106.443,-8979.000,-8908.400,-8979.996,2997.000,2960.800,2997.697,14,TTB,500.628,2204.201,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.225,38.600,1983.140,-19.729,-19.717,3.569,3.650,27263.000,27281.500,27210.000,27226.200,25612.000,25631.300,25612.885,-9185.000,-9181.700,-9185.369,1697.000,1736.200,1697.136,14,TTB,497.985,2213.094,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.225,38.600,1983.140,-19.780,-19.717,3.569,3.650,27266.000,27281.500,27213.000,27226.200,25607.000,25631.300,25607.517,-9209.000,-9181.700,-9209.177,1697.000,1736.200,1697.323,14,TTB,497.985,2213.094,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.225,38.600,1987.197,-20.010,-19.983,2.029,2.183,27166.000,27082.800,27148.000,27063.300,25510.000,25435.100,25510.064,-9289.000,-9245.400,-9289.946,961.000,1028.600,961.821,14,TTB,497.985,2213.094,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.225,38.600,1987.197,-20.111,-19.983,2.015,2.183,27155.000,27082.800,27138.000,27063.300,25483.000,25435.100,25483.545,-9331.000,-9245.400,-9331.201,954.000,1028.600,954.801,14,TTB,497.985,2213.094,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.505,-44.225,38.600,1995.661,-20.700,-20.467,-0.995,-0.967,26753.000,26717.000,26748.000,26713.200,25022.000,25027.600,25022.161,-9455.000,-9338.700,-9455.087,-464.000,-453.100,-464.570,14,TTB,497.985,2213.094,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MA_SLZ,-2.581,-44.239,41.712,2003.734,-20.892,-20.800,-4.058,-4.083,26329.000,26435.100,26262.000,26367.900,24536.000,24649.800,24536.312,-9366.000,-9362.400,-9365.581,-1863.000,-1884.500,-1863.205,14,TTB,499.012,2204.689,MA,NE,SAO LUIZ,0.279,0.228,140.384,108.482,129.210,129.419,120.217,120.172,148.660,148.801
MG_MTC,-16.712,-43.823,654.942,1951.859,-15.732,-15.750,-11.965,-11.917,25134.000,25186.300,24587.000,24642.700,23666.000,23717.700,23666.896,-6666.000,-6688.400,-6666.729,-5210.000,-5204.200,-5210.633,8,VSS,1799.120,632.736,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.711,-43.857,631.296,1952.536,-15.781,-15.817,-12.166,-12.050,25092.000,25166.500,24528.000,24611.800,23603.000,23679.700,23603.941,-6670.000,-6709.400,-6670.789,-5288.000,-5254.600,-5288.007,8,VSS,1797.955,632.959,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.711,-43.857,631.296,1960.927,-16.899,-16.950,-14.265,-14.017,24783.000,24826.100,24018.000,24086.500,22981.000,23040.400,22981.685,-6981.000,-7021.400,-6981.932,-6106.000,-6014.400,-6106.705,8,VSS,1797.955,632.959,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.722,-43.803,657.570,1963.546,-17.416,-17.317,-15.048,-14.867,24732.000,24768.800,23883.000,23938.800,22788.000,22853.200,22788.991,-7148.000,-7127.400,-7148.627,-6421.000,-6358.000,-6421.124,8,VSS,1800.809,631.568,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.722,-43.803,657.570,1967.796,-17.947,-17.883,-16.183,-16.050,24623.000,24635.300,23647.000,23674.900,22496.000,22531.100,22496.715,-7286.000,-7269.800,-7286.626,-6862.000,-6811.300,-6862.582,8,VSS,1800.809,631.568,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.722,-43.803,657.570,1973.317,-18.628,-18.600,-17.548,-17.550,24376.000,24461.600,23241.000,23323.000,22024.000,22105.300,22024.081,-7423.000,-7437.300,-7423.906,-7349.000,-7376.300,-7349.478,8,VSS,1800.809,631.568,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.722,-43.803,657.570,1985.109,-20.194,-20.167,-21.493,-21.383,24114.000,24200.400,22437.000,22535.000,21057.000,21153.600,21057.938,-7745.000,-7768.500,-7745.309,-8835.000,-8822.500,-8835.069,8,VSS,1800.809,631.568,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_MTC,-16.722,-43.803,657.570,1989.380,-20.559,-20.567,-22.874,-22.767,24014.000,24096.200,22125.000,22218.700,20716.000,20803.500,20716.430,-7769.000,-7802.800,-7769.880,-9334.000,-9325.200,-9334.383,8,VSS,1800.809,631.568,MG,SE,MONTES CLAROS,0.050,0.138,64.418,74.008,71.733,71.065,28.001,27.506,46.177,46.441
MG_PCA,-21.812,-46.595,1320.900,1953.427,-13.347,-13.267,-18.381,-18.300,24652.000,24570.300,23394.000,23327.500,22762.000,22705.600,22762.387,-5400.000,-5350.600,-5400.520,-7773.000,-7715.400,-7773.623,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1959.078,-14.281,-14.117,-19.583,-19.317,24466.000,24313.400,23050.000,22945.000,22338.000,22251.300,22338.486,-5686.000,-5599.200,-5686.120,-8200.000,-8041.900,-8200.319,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1964.000,-15.048,-14.883,-20.482,-20.533,24288.000,24184.400,22752.000,22647.600,21972.000,21887.600,21972.349,-5907.000,-5817.600,-5907.207,-8498.000,-8483.700,-8498.689,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1970.098,-16.048,-15.800,-21.965,-21.917,24087.000,23976.800,22338.000,22242.900,21468.000,21402.200,21468.060,-6175.000,-6057.200,-6175.336,-9009.000,-8952.200,-9009.505,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1976.713,-16.906,-16.783,-23.284,-23.567,23848.000,23806.900,21905.000,21822.000,20959.000,20892.600,20959.045,-6370.000,-6300.700,-6370.242,-9426.000,-9516.900,-9426.852,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1981.953,-17.649,-17.583,-24.579,-25.050,23721.000,23693.300,21571.000,21464.800,20556.000,20461.400,20556.269,-6540.000,-6486.100,-6540.187,-9866.000,-10031.500,-9866.691,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1981.953,-17.694,-17.583,-24.540,-25.050,23699.000,23693.300,21558.000,21464.800,20538.000,20461.400,20538.454,-6552.000,-6486.100,-6552.287,-9842.000,-10031.500,-9842.868,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.812,-46.595,1320.900,1986.817,-18.253,-18.217,-26.413,-26.517,23623.000,23574.000,21157.000,21095.500,20092.000,20037.300,20092.452,-6626.000,-6597.400,-6626.663,-10508.000,-10522.100,-10508.417,10,VSS,2300.789,310.355,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.810,-46.595,1316.400,1996.229,-19.298,-19.200,-29.079,-29.217,23401.000,23354.300,20451.000,20384.500,19302.000,19250.900,19302.205,-6758.000,-6703.000,-6758.780,-11373.000,-11397.300,-11373.239,10,VSS,2300.567,310.404,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_PCA,-21.787,-46.590,1253.964,2017.911,-21.548,-21.550,-35.913,-36.067,23079.000,22989.600,18692.000,18584.400,17386.000,17284.400,17385.508,-6865.000,-6828.600,-6865.164,-13537.000,-13533.000,-13537.129,10,VSS,2298.070,310.476,MG,SE,POCOS DE CALDAS,0.128,0.264,82.403,90.569,75.698,75.892,70.044,70.342,102.036,101.799
MG_UBR,-19.743,-47.937,775.732,1915.029,-7.032,-7.317,-8.949,-8.567,25684.000,25689.000,25371.000,25402.300,25180.000,25195.200,25180.509,-3106.000,-3237.200,-3106.054,-3995.000,-3826.900,-3995.281,13,VSS,2062.284,533.935,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.757,-47.917,795.606,1925.828,-9.883,-9.233,-10.015,-9.867,25359.000,25519.400,24972.000,25141.900,24602.000,24815.600,24602.000,-4286.000,-4037.300,-4286.215,-4410.000,-4373.400,-4410.082,13,VSS,2063.907,531.329,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.757,-47.942,783.854,1943.529,-11.232,-11.400,-12.498,-12.367,25448.000,25195.000,24844.000,24609.800,24369.000,24124.900,24369.105,-4839.000,-4861.000,-4839.358,-5507.000,-5399.100,-5507.088,13,VSS,2063.824,533.491,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1951.088,-12.333,-12.267,-14.281,-13.867,24722.000,24870.400,23958.000,24145.800,23405.000,23593.900,23405.144,-5117.000,-5133.100,-5117.270,-6098.000,-5959.500,-6098.365,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.757,-47.942,783.854,1951.838,-12.366,-12.400,-14.097,-13.983,25105.000,24849.300,24348.000,24112.200,23784.000,23549.200,23784.050,-5214.000,-5180.000,-5214.468,-6114.000,-6007.600,-6114.680,13,VSS,2063.824,533.491,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1952.489,-12.465,-12.483,-14.449,-14.100,24661.000,24829.800,23880.000,24081.100,23318.000,23511.400,23318.054,-5154.000,-5206.900,-5154.546,-6153.000,-6051.500,-6153.367,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1957.307,-13.149,-13.200,-15.333,-14.967,24463.000,24622.400,23592.000,23787.100,22973.000,23158.000,22973.700,-5366.000,-5434.100,-5366.863,-6468.000,-6359.200,-6468.716,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1964.786,-14.199,-14.367,-16.783,-16.700,24298.000,24352.800,23263.000,23325.200,22552.000,22595.500,22552.338,-5706.000,-5788.800,-5706.200,-7015.000,-6999.500,-7015.993,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1970.197,-15.083,-15.183,-18.065,-17.900,24098.000,24134.300,22910.000,22966.000,22120.000,22164.100,22120.842,-5961.000,-6016.100,-5961.620,-7472.000,-7418.000,-7472.687,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1972.682,-15.409,-15.550,-18.638,-18.483,23904.000,24054.300,22650.000,22812.700,21836.000,21977.900,21836.196,-6018.000,-6114.900,-6018.381,-7639.000,-7628.400,-7639.427,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1974.802,-15.713,-15.867,-19.215,-19.000,23854.000,23988.800,22525.000,22682.600,21683.000,21819.000,21683.344,-6100.000,-6199.300,-6100.222,-7850.000,-7807.800,-7850.682,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1984.160,-17.145,-17.350,-21.923,-21.667,23627.000,23755.700,21918.000,22076.700,20944.000,21072.300,20944.431,-6461.000,-6583.000,-6461.359,-8821.000,-8772.300,-8821.382,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MG_UBR,-19.767,-47.963,797.527,1996.223,-18.552,-18.750,-25.409,-25.250,23349.000,23438.100,21090.000,21199.000,19994.000,20073.900,19994.446,-6710.000,-6814.300,-6710.232,-10018.000,-9997.300,-10018.519,13,VSS,2064.868,534.689,MG,SE,UBERABA,0.233,0.251,152.076,163.954,160.095,159.925,104.993,104.836,88.462,88.822
MS_COR,-19.000,-57.655,115.400,1904.650,2.381,2.200,-6.500,-6.867,26729.000,26700.300,26557.000,26508.400,26534.000,26488.800,26534.254,1103.000,1020.200,1103.300,-3025.000,-3195.300,-3025.809,16,VSS,2215.393,1504.275,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.650,119.000,1913.958,0.340,0.450,-6.421,-6.217,26727.000,26557.500,26559.000,26401.200,26558.000,26400.400,26558.874,157.000,204.900,157.605,-2988.000,-2876.500,-2988.965,16,VSS,2215.148,1503.772,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-18.990,-57.650,99.200,1914.479,0.449,0.333,-6.241,-6.167,26426.000,26550.400,26269.000,26396.900,26268.000,26396.400,26268.578,205.000,156.500,205.859,-2872.000,-2851.100,-2872.790,16,VSS,2214.165,1504.097,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.002,-57.655,121.508,1923.879,-1.215,-1.300,-6.296,-6.217,26527.000,26381.500,26367.000,26226.200,26361.000,26219.400,26361.077,-559.000,-597.400,-559.090,-2909.000,-2858.400,-2909.081,16,VSS,2215.590,1504.210,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.650,119.000,1925.598,-1.565,-1.583,-6.414,-6.283,26299.000,26347.500,26134.000,26189.200,26124.000,26179.200,26124.637,-713.000,-722.800,-713.756,-2937.000,-2883.200,-2937.907,16,VSS,2215.148,1503.772,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-18.997,-57.655,110.108,1928.869,-2.098,-2.067,-6.499,-6.417,26227.000,26282.600,26058.000,26117.700,26040.000,26100.700,26040.993,-953.000,-941.500,-953.970,-2968.000,-2939.000,-2968.526,16,VSS,2215.098,1504.372,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
MS_COR,-19.000,-57.650,119.000,1939.500,-3.516,-3.450,-7.399,-7.100,26083.000,26080.600,25865.000,25880.700,25817.000,25834.000,25817.131,-1586.000,-1554.400,-1586.280,-3358.000,-3223.100,-3358.924,16,VSS,2215.148,1503.772,MS,CO,CORUMBA,0.122,0.247,74.252,73.321,73.968,73.911,53.195,53.569,110.829,111.251
